,Frequency,Pnumber,Abstract
20,1.327433628318584,CN205354132U,"The utility model discloses a simple and easy medium and long race automatic timer system, including primary module and a plurality of submodule piece, primary module and sub - module setting in the preset position of needs timing, the primary module includes main singlechip, main power source, is used for carrying on the main communication unit of communication between primary module and the submodule piece, is used for to survey main infrared photoelectric sensor, the press unit of sportsman's process and is used for showing the display element of timing result, the submodule piece includes sub - singlechip, sub - power, is used for the sub - infrared photoelectric sensor that carries out the sub - communication unit of communication between submodule piece and the primary module and be used for surveying sportsman's process, the primary module carries out the communication through main communication unit, sub - communication unit with the submodule piece. This system can realize automatic timer and multiple spot timing in the medium and long race training, and the manual time -keeping of replacement recorder lets coach can know the time distribution of sportsman at the medium and long race in -process more carefully to do more scientific and effective guidance in training in the future."
21,1.327433628318584,CN205354132U,"The utility model discloses a simple and easy medium and long race automatic timer system, including primary module and a plurality of submodule piece, primary module and sub - module setting in the preset position of needs timing, the primary module includes main singlechip, main power source, is used for carrying on the main communication unit of communication between primary module and the submodule piece, is used for to survey main infrared photoelectric sensor, the press unit of sportsman's process and is used for showing the display element of timing result, the submodule piece includes sub - singlechip, sub - power, is used for the sub - infrared photoelectric sensor that carries out the sub - communication unit of communication between submodule piece and the primary module and be used for surveying sportsman's process, the primary module carries out the communication through main communication unit, sub - communication unit with the submodule piece. This system can realize automatic timer and multiple spot timing in the medium and long race training, and the manual time -keeping of replacement recorder lets coach can know the time distribution of sportsman at the medium and long race in -process more carefully to do more scientific and effective guidance in training in the future."
153,1.3157894736842104,CN101188035A,"The invention relates to a sport leisure alarm device, which comprises a prompting terminal and a detector, wherein, the detector comprises a first shell, a first microprocessor, a vibration sensor and/or an ultrasonic distance sensor, an acousto-optic alarm, a wireless signal transmitter and a first power supply source; the first microprocessor is arranged inside the first shell, the vibration sensor, the ultrasonic distance sensor, the acousto-optic alarm and/or a working indication lamp and the wireless signal transmitter are arranged on the first shell and are respectively connected with the first microprocessor; the prompting terminal comprises a second shell, a second microprocessor, a buzzer and/or a vibration device, a wireless signal receiver and a second power supply source; the sport leisure alarm device of the invention not only can be used as an ordinary watch, a stopwatch and a timing prompter, but also can be provided with an article monitoring function in the sport; moreover, the space is small, the operation is convenient, the alarming promoting is directly viewed, the carrying is convenient, and the work is safe and reliable; since a wireless signal transceiver adopts a ZigBee transceiver, the sport leisure alarm device of the invention can realize low power consumption."
152,1.3157894736842104,CN101188035A,"The invention relates to a sport leisure alarm device, which comprises a prompting terminal and a detector, wherein, the detector comprises a first shell, a first microprocessor, a vibration sensor and/or an ultrasonic distance sensor, an acousto-optic alarm, a wireless signal transmitter and a first power supply source; the first microprocessor is arranged inside the first shell, the vibration sensor, the ultrasonic distance sensor, the acousto-optic alarm and/or a working indication lamp and the wireless signal transmitter are arranged on the first shell and are respectively connected with the first microprocessor; the prompting terminal comprises a second shell, a second microprocessor, a buzzer and/or a vibration device, a wireless signal receiver and a second power supply source; the sport leisure alarm device of the invention not only can be used as an ordinary watch, a stopwatch and a timing prompter, but also can be provided with an article monitoring function in the sport; moreover, the space is small, the operation is convenient, the alarming promoting is directly viewed, the carrying is convenient, and the work is safe and reliable; since a wireless signal transceiver adopts a ZigBee transceiver, the sport leisure alarm device of the invention can realize low power consumption."
40,1.2820512820512822,CN104523278A,"The invention discloses a multi-sensor based sports monitoring system. The multi-sensor based sports monitoring system comprises a PLC (Programmable Logic Controller), a power supply module, a storage module, a timing module, a data port, a position transceiver, an interactive module, an infinite transceiver and a plurality of sensor modules; the power supply module, the storage module, the timing module, the data port, the position transceiver, the interactive module, the infinite transceiver and the plurality of sensor modules are connected with the PLC; every sensor module comprises an acceleration sensor, a magnetic field sensor, an angular momentum sensor, a heart rate sensor and a temperature and humidity sensor. According to the multi-sensor based sports monitoring system, the structure is simple, the detection items are more, and the detection accuracy is high."
41,1.2820512820512822,CN104523278A,"The invention discloses a multi-sensor based sports monitoring system. The multi-sensor based sports monitoring system comprises a PLC (Programmable Logic Controller), a power supply module, a storage module, a timing module, a data port, a position transceiver, an interactive module, an infinite transceiver and a plurality of sensor modules; the power supply module, the storage module, the timing module, the data port, the position transceiver, the interactive module, the infinite transceiver and the plurality of sensor modules are connected with the PLC; every sensor module comprises an acceleration sensor, a magnetic field sensor, an angular momentum sensor, a heart rate sensor and a temperature and humidity sensor. According to the multi-sensor based sports monitoring system, the structure is simple, the detection items are more, and the detection accuracy is high."
46,1.2195121951219512,KR20150005447A,"According to at least one embodiment of the present invention, provided is a motion analysis device that makes it possible for a user to independently measure a swing with exactly perfect timing. The motion analysis device is characterized by including a calculating part which uses an output of an inertial sensor to determine a stop state of at least one of a sport apparatus and a user and which outputs a stop notification signal according to the stop state."
47,1.2195121951219512,KR20150005447A,"According to at least one embodiment of the present invention, provided is a motion analysis device that makes it possible for a user to independently measure a swing with exactly perfect timing. The motion analysis device is characterized by including a calculating part which uses an output of an inertial sensor to determine a stop state of at least one of a sport apparatus and a user and which outputs a stop notification signal according to the stop state."
17,1.2121212121212122,CN105785747A,"The invention provides a multifunctional sport watch. The multifunctional sport watch includes a control unit, a timing sensor, a step calculating sensor, a temperature sensor, a humidity sensor, an alarm module, a power source module, a display module, a music module, a pulse detector and a heart rate monitor, wherein the control unit is connected with the timing sensor, the step calculating sensor, the temperature sensor, the humidity sensor, the alarm module, the power source module, the display module, the music module, the pulse detector and the heart rate monitor. The multifunctional sport watch of the present invention is internally provided with the plurality of kinds of sensors, can measure the body parameters of a wearer and environmental parameters, and help a user to understand internal and external environment. The multifunctional sport watch has comprehensive functions and is convenient to use."
16,1.2121212121212122,CN105785747A,"The invention provides a multifunctional sport watch. The multifunctional sport watch includes a control unit, a timing sensor, a step calculating sensor, a temperature sensor, a humidity sensor, an alarm module, a power source module, a display module, a music module, a pulse detector and a heart rate monitor, wherein the control unit is connected with the timing sensor, the step calculating sensor, the temperature sensor, the humidity sensor, the alarm module, the power source module, the display module, the music module, the pulse detector and the heart rate monitor. The multifunctional sport watch of the present invention is internally provided with the plurality of kinds of sensors, can measure the body parameters of a wearer and environmental parameters, and help a user to understand internal and external environment. The multifunctional sport watch has comprehensive functions and is convenient to use."
98,1.2048192771084338,JP2012130414A,"PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact. ;SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, an impact detection part 202, an angular velocity information calculation part 203, and an impact state decision part 204. The impact detection part 202 detects timing of the impact in a swing of a sports implement. The angular velocity information calculation part 203 calculates at least one of a change amount of angular velocity to a prescribed axis within a prescribed time from the timing of the impact and the maximum value of the angular velocity based on output data of the angular velocity sensor 100. The impact state decision part 204 decides the state of the impact based on the calculation result of the angular velocity information calculation part 203. ;COPYRIGHT: (C)2012,JPO&INPIT;PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact.SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, an impact detection part 202, an angular velocity information calculation part 203, and an impact state decision part 204. The impact detection part 202 detects timing of the impact in a swing of a sports implement. The angular velocity information calculation part 203 calculates at least one of a change amount of angular velocity to a prescribed axis within a prescribed time from the timing of the impact and the maximum value of the angular velocity based on output data of the angular velocity sensor 100.; The impact state decision part 204 decides the state of the impact based on the calculation result of the angular velocity information calculation part 203."
99,1.2048192771084338,JP2012130414A,"PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact. ;SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, an impact detection part 202, an angular velocity information calculation part 203, and an impact state decision part 204. The impact detection part 202 detects timing of the impact in a swing of a sports implement. The angular velocity information calculation part 203 calculates at least one of a change amount of angular velocity to a prescribed axis within a prescribed time from the timing of the impact and the maximum value of the angular velocity based on output data of the angular velocity sensor 100. The impact state decision part 204 decides the state of the impact based on the calculation result of the angular velocity information calculation part 203. ;COPYRIGHT: (C)2012,JPO&INPIT;PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact.SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, an impact detection part 202, an angular velocity information calculation part 203, and an impact state decision part 204. The impact detection part 202 detects timing of the impact in a swing of a sports implement. The angular velocity information calculation part 203 calculates at least one of a change amount of angular velocity to a prescribed axis within a prescribed time from the timing of the impact and the maximum value of the angular velocity based on output data of the angular velocity sensor 100.; The impact state decision part 204 decides the state of the impact based on the calculation result of the angular velocity information calculation part 203."
58,1.1494252873563218,US2015007658A1,"A motion detection device specifies a movement of at least one of a subject and a sporting gear as an indicator of a trigger signal, using an output from an inertial sensor. The movement of at least one of the subject and the sporting gear is specified in the output from the inertial sensor. The trigger signal is generated according to the specified movement. The subject causes the trigger signal to be generated at proper timing through his or her own movement."
59,1.1494252873563218,US2015007658A1,"A motion detection device specifies a movement of at least one of a subject and a sporting gear as an indicator of a trigger signal, using an output from an inertial sensor. The movement of at least one of the subject and the sporting gear is specified in the output from the inertial sensor. The trigger signal is generated according to the specified movement. The subject causes the trigger signal to be generated at proper timing through his or her own movement."
100,1.1235955056179776,CN102553194A,"The invention provides a swing analyzing apparatus that is relatively simply configured, readily handled, and capable of subjectively judging the state of impact. A swing analyzing apparatus (1) includes at least an angular velocity sensor (100), an impact detection section (202), an angular velocity information calculation section (203), and an impact state judgment section (204). The impact detection section (202) detects the timing of impact in a swing of a sporting good. The angular velocity information calculation section (203) calculates at least one of the amount of change in angular velocity with respect to a predetermined axis in a predetermined period after the impact timing and the greatest value of the angular velocity based on data outputted form the angular velocity sensor (100).; The impact state judgment section (204) judges the state of impact based on the result calculated by the angular velocity information calculation section (203)."
101,1.1235955056179776,CN102553194A,"The invention provides a swing analyzing apparatus that is relatively simply configured, readily handled, and capable of subjectively judging the state of impact. A swing analyzing apparatus (1) includes at least an angular velocity sensor (100), an impact detection section (202), an angular velocity information calculation section (203), and an impact state judgment section (204). The impact detection section (202) detects the timing of impact in a swing of a sporting good. The angular velocity information calculation section (203) calculates at least one of the amount of change in angular velocity with respect to a predetermined axis in a predetermined period after the impact timing and the greatest value of the angular velocity based on data outputted form the angular velocity sensor (100).; The impact state judgment section (204) judges the state of impact based on the result calculated by the angular velocity information calculation section (203)."
112,1.11731843575419,US4743971A,"The apparatus is a motion picture camera including a charge coupled photosensitive device provided with a multiplicity of unit sensors. The sensors are arranged in a matrix of M rows and N columns. The apparatus is equipped with a pulse generator for controlling the transfer of charges from sensor to sensor along the columns, the frequency of the pulses being adjusted to effect substantial correspondence between the speed of charge transfer and the speed of the image moving over the device. A shift register is arranged at the end of the columns so as to receive in parallel information from said columns and to transmit it in series to an output circuit for reconstitution of the image. The apparatus is used for timing sporting events. This invention concerns an apparatus for timing sporting events including a motion picture camera installed at a fixed position and having a lens the axis of which is directed onto a line to be crossed by competitors so as to record the events occurring on said line."
113,1.11731843575419,US4743971A,"The apparatus is a motion picture camera including a charge coupled photosensitive device provided with a multiplicity of unit sensors. The sensors are arranged in a matrix of M rows and N columns. The apparatus is equipped with a pulse generator for controlling the transfer of charges from sensor to sensor along the columns, the frequency of the pulses being adjusted to effect substantial correspondence between the speed of charge transfer and the speed of the image moving over the device. A shift register is arranged at the end of the columns so as to receive in parallel information from said columns and to transmit it in series to an output circuit for reconstitution of the image. The apparatus is used for timing sporting events. This invention concerns an apparatus for timing sporting events including a motion picture camera installed at a fixed position and having a lens the axis of which is directed onto a line to be crossed by competitors so as to record the events occurring on said line."
97,1.0638297872340423,JP2012130415A,"PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact. ;SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, a posture calculation part 202, an impact detection part 203, a posture angle change amount calculation part 204, and an impact state decision part 205. The posture calculation part 202 calculates a posture of a sports implement based on output data of the angular velocity sensor 100. The impact detection part 203 detects timing of the impact in a swing of the sports implement. The posture angle change amount calculation part 204 calculates a change amount of an posture angle of the sports implement within a prescribed time from the timing of the impact based on the calculation result of the posture calculation part 202. The impact state decision part 205 decides the state of the impact based on the calculation result of the posture angle change amount calculation part 204. ;COPYRIGHT: (C)2012,JPO&INPIT;PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact.SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, a posture calculation part 202, an impact detection part 203, a posture angle change amount calculation part 204, and an impact state decision part 205. The posture calculation part 202 calculates a posture of a sports implement based on output data of the angular velocity sensor 100. The impact detection part 203 detects timing of the impact in a swing of the sports implement. The posture angle change amount calculation part 204 calculates a change amount of an posture angle of the sports implement within a prescribed time from the timing of the impact based on the calculation result of the posture calculation part 202.; The impact state decision part 205 decides the state of the impact based on the calculation result of the posture angle change amount calculation part 204."
96,1.0638297872340423,JP2012130415A,"PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact. ;SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, a posture calculation part 202, an impact detection part 203, a posture angle change amount calculation part 204, and an impact state decision part 205. The posture calculation part 202 calculates a posture of a sports implement based on output data of the angular velocity sensor 100. The impact detection part 203 detects timing of the impact in a swing of the sports implement. The posture angle change amount calculation part 204 calculates a change amount of an posture angle of the sports implement within a prescribed time from the timing of the impact based on the calculation result of the posture calculation part 202. The impact state decision part 205 decides the state of the impact based on the calculation result of the posture angle change amount calculation part 204. ;COPYRIGHT: (C)2012,JPO&INPIT;PROBLEM TO BE SOLVED: To provide a swing analysis device easy to handle with a comparatively simple configuration, objectively deciding a state of an impact.SOLUTION: This swing analysis device 1 includes at least an angular velocity sensor 100, a posture calculation part 202, an impact detection part 203, a posture angle change amount calculation part 204, and an impact state decision part 205. The posture calculation part 202 calculates a posture of a sports implement based on output data of the angular velocity sensor 100. The impact detection part 203 detects timing of the impact in a swing of the sports implement. The posture angle change amount calculation part 204 calculates a change amount of an posture angle of the sports implement within a prescribed time from the timing of the impact based on the calculation result of the posture calculation part 202.; The impact state decision part 205 decides the state of the impact based on the calculation result of the posture angle change amount calculation part 204."
93,1.0526315789473684,US8333671B1,"A reciprocating ball sports trainer for improving an individual's ability to properly strike a ball. A ball is affixed to the top of flexible supports, allowing the ball to move in an arc once it is struck. A timing light is provided for illuminating a lens to indicate the proper time for the user to strike the ball. Various sensors are included for determining whether the ball was correctly struck. A number of parameters relating to the manner in which the ball was struck are sensed and recorded."
92,1.0526315789473684,US8333671B1,"A reciprocating ball sports trainer for improving an individual's ability to properly strike a ball. A ball is affixed to the top of flexible supports, allowing the ball to move in an arc once it is struck. A timing light is provided for illuminating a lens to indicate the proper time for the user to strike the ball. Various sensors are included for determining whether the ball was correctly struck. A number of parameters relating to the manner in which the ball was struck are sensed and recorded."
45,1.0309278350515465,TW201500090A,"A motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
108,1.0309278350515465,CN201370942Y,"The utility model relates to an entertainment and body building boxing target, which comprises a target body and a base. An elastic connecting device is arranged between the target body and the base; a plurality of hitting areas are arranged on the target body; a pressure sensor is mounted in each hitting area; one end of each pressure sensor is connected with the signal output terminal of a multiway timing control relay; and the other end of each pressure sensor is connected to an auto counter; a signal indicator light is connected with the signal output terminal of each way of the multiway timing control relay; and the signal indicator lights are mounted on the target body. The entertainment and body building boxing target can prompt hitting times effectively; the invalid hitting outside the set time and the set range is not counted, while only the valid hitting times are recorded; the boxing target has both body building and entertainment functions; and at the same time, the target can rotate and sway, thereby increasing sports difficulty and entertainment."
109,1.0309278350515465,CN201370942Y,"The utility model relates to an entertainment and body building boxing target, which comprises a target body and a base. An elastic connecting device is arranged between the target body and the base; a plurality of hitting areas are arranged on the target body; a pressure sensor is mounted in each hitting area; one end of each pressure sensor is connected with the signal output terminal of a multiway timing control relay; and the other end of each pressure sensor is connected to an auto counter; a signal indicator light is connected with the signal output terminal of each way of the multiway timing control relay; and the signal indicator lights are mounted on the target body. The entertainment and body building boxing target can prompt hitting times effectively; the invalid hitting outside the set time and the set range is not counted, while only the valid hitting times are recorded; the boxing target has both body building and entertainment functions; and at the same time, the target can rotate and sway, thereby increasing sports difficulty and entertainment."
44,1.0309278350515465,TW201500090A,"A motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
61,1.0309278350515465,US2014379294A1,"A motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
60,1.0309278350515465,US2014379294A1,"A motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
106,1.020408163265306,CN101785659A,"The invention provides a portable general biological signal acquisition and analysis system and a method thereof. By modularization of a sensor interface, template of an integrated acquisition hardware unit and modularization, template and expansible design of an integrated acquisition analysis software, relevant information on multisource sport biomechanics can be acquired and analyzed under an uniform hardware disk and software disk and accurate time domain timing analysis and data fusion processing can be carried out on multielement data, so as to provide more accurate relevant characteristic parameters for the field of sport biomechanics."
107,1.020408163265306,CN101785659A,"The invention provides a portable general biological signal acquisition and analysis system and a method thereof. By modularization of a sensor interface, template of an integrated acquisition hardware unit and modularization, template and expansible design of an integrated acquisition analysis software, relevant information on multisource sport biomechanics can be acquired and analyzed under an uniform hardware disk and software disk and accurate time domain timing analysis and data fusion processing can be carried out on multielement data, so as to provide more accurate relevant characteristic parameters for the field of sport biomechanics."
42,0.9803921568627452,CN104522945A,"The invention discloses an intelligent sports healthcare bracelet which comprises a bracelet belt, a lock head and a lock hole. A control unit is arranged in the bracelet belt and comprises a printed circuit mainboard. A central processor, an analog signal processing chip, sensors, a power module, a voice module, a time control module, a Bluetooth module, a key input module, a timing vibration motor and a storage device are arranged on the printed circuit mainboard. The sensors comprise the electrocardio sensor and the skin impedance sensor. Electrode wires for releasing detection current are arranged on the electrocardio sensor and the skin impedance sensor. The sensor is electrically connected with the central processor through the analog signal processing module, and the power module, an electric quantity detection module, the voice module, the time control module, the Bluetooth module, the key input module, the timing vibration motor and the storage device are electrically connected with the central processor. The intelligent sports healthcare bracelet is practical in design, user-friendly, close to daily life and suitable for young people and the aged."
43,0.9803921568627452,CN104522945A,"The invention discloses an intelligent sports healthcare bracelet which comprises a bracelet belt, a lock head and a lock hole. A control unit is arranged in the bracelet belt and comprises a printed circuit mainboard. A central processor, an analog signal processing chip, sensors, a power module, a voice module, a time control module, a Bluetooth module, a key input module, a timing vibration motor and a storage device are arranged on the printed circuit mainboard. The sensors comprise the electrocardio sensor and the skin impedance sensor. Electrode wires for releasing detection current are arranged on the electrocardio sensor and the skin impedance sensor. The sensor is electrically connected with the central processor through the analog signal processing module, and the power module, an electric quantity detection module, the voice module, the time control module, the Bluetooth module, the key input module, the timing vibration motor and the storage device are electrically connected with the central processor. The intelligent sports healthcare bracelet is practical in design, user-friendly, close to daily life and suitable for young people and the aged."
12,0.9569377990430622,CN205568006U,"The utility model provides a take intelligent device and deodorant ventilative sports shoes, each slipper includes a vamp and a sole, the sole includes sole and lower sole, its characterized in that: first recess has been seted up to the sole down, a notch opening installs intelligent device backward in the first recess, intelligent device includes GPRS template, speedtransmitter, timing sensor, wireless transmitting device and give the power of intelligent device power supply and control the master switch of intelligent device work, GPRS template, speedtransmitter and timing sensor are connected with the wireless transmitting device respectively, the master switch is located the opening part of first recess, the opening part of first recess is equipped with the baffle that seals first recess, the sole is equipped with the cavity that can make the sole embedding down, is equipped with the bleeder vent on the cavity both sides lateral wall of lower sole. The utility model provides a reasonable in design, the gas permeability is good, but the condition that the recorder walked and runs every day to with the deodorant breathable sports shoes of data transfer to the cell -phone."
13,0.9569377990430622,CN205568006U,"The utility model provides a take intelligent device and deodorant ventilative sports shoes, each slipper includes a vamp and a sole, the sole includes sole and lower sole, its characterized in that: first recess has been seted up to the sole down, a notch opening installs intelligent device backward in the first recess, intelligent device includes GPRS template, speedtransmitter, timing sensor, wireless transmitting device and give the power of intelligent device power supply and control the master switch of intelligent device work, GPRS template, speedtransmitter and timing sensor are connected with the wireless transmitting device respectively, the master switch is located the opening part of first recess, the opening part of first recess is equipped with the baffle that seals first recess, the sole is equipped with the cavity that can make the sole embedding down, is equipped with the bleeder vent on the cavity both sides lateral wall of lower sole. The utility model provides a reasonable in design, the gas permeability is good, but the condition that the recorder walked and runs every day to with the deodorant breathable sports shoes of data transfer to the cell -phone."
15,0.9433962264150944,CN205549483U,"The utility model discloses a multi -functional timing device is used in sports, including panel, base, cylinder and battery, the gyro wheel is installed to the downside of base, and fixed mounting has roating seat, switch board and battery on the base, and fixed mounting has vertical ascending cylinder on the roating seat, and the piston rod upper end of cylinder is fixed with the panel, the top of panel is fixed and is provided with the weather shield, and the upper surface of weather shield sets up horizontally solar photovoltaic board, the left and right sides of panel all is provided with the light, install timing display screen, scoreboard and sound sensor on the front of panel, the bottom of panel is provided with the camera. The utility model discloses simple structure, the function is various, can take notes different athletic competition modes, compromises simultaneously in time and the score, saves sport equipment, avoids causing the wasting of resources, and the device removes conveniently, uses for a long time in external environment, the energy saving, it is convenient to remove, uses in a flexible way."
14,0.9433962264150944,CN205549483U,"The utility model discloses a multi -functional timing device is used in sports, including panel, base, cylinder and battery, the gyro wheel is installed to the downside of base, and fixed mounting has roating seat, switch board and battery on the base, and fixed mounting has vertical ascending cylinder on the roating seat, and the piston rod upper end of cylinder is fixed with the panel, the top of panel is fixed and is provided with the weather shield, and the upper surface of weather shield sets up horizontally solar photovoltaic board, the left and right sides of panel all is provided with the light, install timing display screen, scoreboard and sound sensor on the front of panel, the bottom of panel is provided with the camera. The utility model discloses simple structure, the function is various, can take notes different athletic competition modes, compromises simultaneously in time and the score, saves sport equipment, avoids causing the wasting of resources, and the device removes conveniently, uses for a long time in external environment, the energy saving, it is convenient to remove, uses in a flexible way."
86,0.9345794392523364,GB2511361A,"The present invention provides a sports rebound wall (10, figure 2) comprising a rebound surface 12, at least one target area formed in the rebound surface 12, and a resistive matrix sensor (1) formed on, or embedded in, the target area. The matrix sensor consists of a first array of substantially parallel conductive tracks (3, figure 1) and a second array of substantially parallel conductive tracks (4, figure 1) where the first and second arrays are spaced apart from one another. The rebound wall is advantageous in that it comprises a matrix sensor that is capable of providing information about the force, location and timing at which the target area of the sports rebound wall is impacted. This is made possible by the specific construction of the matrix sensor. The rebound surface may be coated with a protective impact layer and the sensor may be embedded behind the impact layer. A method is also defined, providing a suitable projectile for propelling against a target area of the rebound surface and using the resistive matrix sensor to detect the location, force and timing of impacts, where appropriate feedback is given."
87,0.9345794392523364,GB2511361A,"The present invention provides a sports rebound wall (10, figure 2) comprising a rebound surface 12, at least one target area formed in the rebound surface 12, and a resistive matrix sensor (1) formed on, or embedded in, the target area. The matrix sensor consists of a first array of substantially parallel conductive tracks (3, figure 1) and a second array of substantially parallel conductive tracks (4, figure 1) where the first and second arrays are spaced apart from one another. The rebound wall is advantageous in that it comprises a matrix sensor that is capable of providing information about the force, location and timing at which the target area of the sports rebound wall is impacted. This is made possible by the specific construction of the matrix sensor. The rebound surface may be coated with a protective impact layer and the sensor may be embedded behind the impact layer. A method is also defined, providing a suitable projectile for propelling against a target area of the rebound surface and using the resistive matrix sensor to detect the location, force and timing of impacts, where appropriate feedback is given."
65,0.9345794392523364,US2014309059A1,"A sports training device is provided that includes a housing. The housing has a size, shape and configuration that mimics the size, shape and configuration of a sports equipment member such as a baseball or football. A sensor is provided for sensing an impact on the sports training device and a signaling device is in communication with the sensor for selectively emitting and not emitting the human detectable display in response to an impact sensed by the sensor. A timer is provided that is in communication with the sensor and the signaling device for controlling the timing of the signaling device."
64,0.9345794392523364,US2014309059A1,"A sports training device is provided that includes a housing. The housing has a size, shape and configuration that mimics the size, shape and configuration of a sports equipment member such as a baseball or football. A sensor is provided for sensing an impact on the sports training device and a signaling device is in communication with the sensor for selectively emitting and not emitting the human detectable display in response to an impact sensed by the sensor. A timer is provided that is in communication with the sensor and the signaling device for controlling the timing of the signaling device."
8,0.9302325581395348,CN205867395U,"The utility model belongs to the technical field of sports goods, a automatic timing counter rope skipping device is related to, including rotatory piece, the recess, the fixed arris of rope skipping, the rope skipping, the axle bush, first handle, the second handle, the PLC controller, the time adjustment key, a button, bee calling organ, the display, the sensor, a battery, the display window, the display lid, the button clearing hole, rotatory piece inclined plane and inclined plane sensing point, the PLC controller respectively with the time adjustment key, a button, bee calling organ, the timing counting assembly is connected and constitutes to the telecommunications breath between display and the sensor, inclined plane sensing point on sensor and the rotatory piece inclined plane contacts, display lid closed lock is on the display window, the display lid forms complete handle curved surface with the appearance contour matching of first handle, using manpower sparingly, improving the count accuracy, reduce the rope and rotating in -process looper, its structural design is simple, the operation of being convenient for, and convenient to use uses environment friendly."
9,0.9302325581395348,CN205867395U,"The utility model belongs to the technical field of sports goods, a automatic timing counter rope skipping device is related to, including rotatory piece, the recess, the fixed arris of rope skipping, the rope skipping, the axle bush, first handle, the second handle, the PLC controller, the time adjustment key, a button, bee calling organ, the display, the sensor, a battery, the display window, the display lid, the button clearing hole, rotatory piece inclined plane and inclined plane sensing point, the PLC controller respectively with the time adjustment key, a button, bee calling organ, the timing counting assembly is connected and constitutes to the telecommunications breath between display and the sensor, inclined plane sensing point on sensor and the rotatory piece inclined plane contacts, display lid closed lock is on the display window, the display lid forms complete handle curved surface with the appearance contour matching of first handle, using manpower sparingly, improving the count accuracy, reduce the rope and rotating in -process looper, its structural design is simple, the operation of being convenient for, and convenient to use uses environment friendly."
54,0.8849557522123894,CN104225891A,"The invention provides a motion analysis method and a motion analysis device. The motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor (12) during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
55,0.8849557522123894,CN104225891A,"The invention provides a motion analysis method and a motion analysis device. The motion analysis method includes calculating a change in an amount of inertia of a region attached with an inertial sensor (12) during a swing using an output of the inertial sensor, and identifying a maximum value of the amount of inertia during the swing to compare the maximum value and the amount of inertia at an impact with each other. A deceleration timing during the swing of the region (the grip of the sporting equipment) attached with the inertial sensor is identified, and the quality of the swing can be evaluated."
6,0.8695652173913043,JP2017000353A,"PROBLEM TO BE SOLVED: To provide a sport activity recording device, method, and program capable of optimizing timing when starting or terminating to record sport activity.SOLUTION: The sport activity recording device according to the present application example, includes: a clocking part for clocking a time; a position sensor for calculating a position; and a processing part that, when a measured time is included within a prescribed time including a planned start time of the sport activity and a calculated position is included within a prescribed area including a planned start position of the sport activity, starts to record the sport activity.SELECTED DRAWING: Figure 6"
